redump_name,serial_1,serial_2,serial_3,serial_4,serial_5
"Tekken - Dark Resurrection (Europe, Australia) (En,Fr,De,Es,It) (v2.00)",UCES-00356, UCES-00356#, UCES-00356/ANZ#, UCES-00356/P,
"Tekken - Dark Resurrection (Japan, Asia)",UCAS-40164, ULJS 00048,,,
Tekken - Dark Resurrection (Korea),UCKS 45027, UCKS-45069,,,
"Tekken - Dark Resurrection (USA) (En,Fr,De,Es,It)",ULUS 10139, ULUS 10139GH,,,
"Tekken 6 (Asia) (En,Ja,Fr,De,Es,It,Ko,Ru)",ULAS 42214,,,,
"Tekken 6 (Europe) (En,Ja,Fr,De,Es,It,Ko,Ru)",ULES-01376,,,,
"Tekken 6 (Japan) (En,Ja,Fr,De,Es,It,Ko,Ru)",ULJS 19054,,,,
"Tekken 6 (Korea) (En,Ja,Fr,De,Es,It,Ko,Ru)",ULKS 46235,,,,
"Tekken 6 (USA) (En,Ja,Fr,De,Es,It,Ko,Ru)",ULUS-10466,,,,
Telly Addicts (Europe),ULES-00983,,,,
Tenchi no Mon (Asia),UCAS 40018,,,,
Tenchi no Mon (Japan),UCJS 10010,,,,
Tenchi no Mon (Japan) (Taikenban),UCJM 95402,,,,
Tenchi no Mon (Korea),UCKS-45011,,,,
Tenchi no Mon 2 - Busouden (Asia),UCAS 40156,,,,
Tenchi no Mon 2 - Busouden (Japan),UCJS 10047,,,,
"Tenchu - Shadow Assassins (Europe) (En,Fr,De,Es,It)",ULES-01237,,,,
Tenchu - Shadow Assassins (USA),ULUS-10419,,,,
Tenchu - Shinobi Taizen (Japan),ULJS 00018, ULJS 19007,,,
"Tenchu - Time of the Assassins (Europe) (En,Fr,De,Es,It)",ULES-00277,,,,
Tenchu 4 (Japan),ULJM-05425,,,,
Tenchu 4 Plus (Japan),ULJM 08027,,,,
"Test Drive Unlimited (Europe) (En,Fr,De,Es,It)",ULES-00637, ULES-00637#,,,
Test Drive Unlimited (USA),ULUS-10249,,,,
Thrillville - Off the Rails (Europe),ULES-00889,,,,
"Thrillville - Off the Rails (Europe) (Es,It)",ULES-00888,,,,
"Thrillville - Off the Rails (Europe) (Fr,De)",ULES-00887,,,,
Thrillville - Off the Rails (Korea),ULKS 46115,,,,
Thrillville - Off the Rails (USA),ULUS-10306,,,,
"Thrillville (Europe) (En,Fr,De,Es,It)",ULES-00646,,,,
Thrillville (USA),ULUS-10191,,,,
Tiandi Zhi Men (Asia),UCAS 40089,,,,
Tiger & Bunny - Hero's Day (Japan),ULJS 00568, ULJS 00569, ULJS 00612,,
Tiger & Bunny - On-Air Jack! (Japan),ULJS 00498,,,,
Tiger Woods PGA Tour (Asia),ULAS-42002,,,,
Tiger Woods PGA Tour (USA),ULUS-10009,,,,
Tiger Woods PGA Tour 06 (Asia),ULAS-42020,,,,
Tiger Woods PGA Tour 06 (Europe),ULES-00153,,,,
"Tiger Woods PGA Tour 06 (Europe) (En,Fr,De)",ULES-00154,,,,
Tiger Woods PGA Tour 06 (Japan),ULJM 05059,,,,
Tiger Woods PGA Tour 06 (USA),ULUS-10028,,,,
Tiger Woods PGA Tour 07 (Europe),ULES-00455,,,,
Tiger Woods PGA Tour 07 (France),ULES-00456,,,,
Tiger Woods PGA Tour 07 (USA),ULUS-10115,,,,
Tiger Woods PGA Tour 08 (Asia),ULAS 42108,,,,
Tiger Woods PGA Tour 08 (Europe),ULES-00845,,,,
Tiger Woods PGA Tour 08 (France),ULES-00846,,,,
Tiger Woods PGA Tour 08 (USA),ULUS-10276,,,,
"Tiger Woods PGA Tour 09 (Europe) (En,Fr,De,Es,It)",ULES-01120,,,,
Tiger Woods PGA Tour 09 (USA),ULUS 10367,,,,
Tiger Woods PGA Tour 10 (Asia),ULAS 42160,,,,
Tiger Woods PGA Tour 10 (Europe),ULES-01260,,,,
Tiger Woods PGA Tour 10 (USA),ULUS-10420,,,,
Time Travelers (Japan),ULJM 06085,,,,
"TMNT (Europe) (En,Fr,De,Es,It)",ULES-00759, ULES-00759/E,,,
TMNT (USA),ULUS 10243,,,,
"TNA Impact! Cross the Line (Europe) (En,Fr,De,Es,It)",ULES-01305#,,,,
"TNA Impact! Cross the Line (USA) (En,Fr)",ULUS-10436,,,,
To Love Ru - Doki Doki! Rinkai Gakkou Hen (Japan),ULJS 00153,,,,
Toaru Kagaku no Railgun (Japan),ULJS 00353,,,,
Toaru Majutsu no Index (Japan),ULJS 00328, ULJS 00329,,,
Toaru Majutsu to Kagaku no Ensemble (Japan),ULJS 00556,,,,
Tobidase! Trouble Hanafuda Douchuuki (Japan),ULJM 05207,,,,
"TOCA Race Driver 2 (Europe) (En,Fr,De,Es,It)",ULES-00040,,,,
"TOCA Race Driver 3 Challenge (Europe) (En,Fr,De,Es,It)",ULES-00613,,,,
Togainu no Chi - T B P (Japan),ULJM 05795,,,,
ToHeart 2 - Dungeon Travelers (Japan) (NPJH-50771),ULJM 06267,,,,
ToHeart 2 - Dungeon Travelers (Japan) (ULJM-05873),ULJM 05873,,,,
ToHeart 2 Portable (Japan),ULJM 05485,,,,
ToHeart Portable (Japan),ULJM 05486,,,,
Toki no Kizuna - Hanayui Tsuzuri (Japan),ULJM 06300,,,,
Toki no Kizuna - Sekigahara Kitan (Japan),ULJM 06129,,,,
Tokimeki Memorial 4 (Japan),ULJM 05541,,,,
Tokimeki Memorial Girl's Side Premium - 3rd Story (Japan),ULJM 05976,,,,
"Tokobot (Europe) (En,Fr,De,Es,It)",ULES-00312,,,,
Tokobot (Korea),ULKS 46100,,,,
Tokobot (USA),ULUS-10061,,,,
Tokyo Mono Harashi - Karasu no Mori Gakuen Kitan (Japan),ULJM 05638,,,,
Tokyo Yamanote Boys Portable - Super Mint Disc (Japan),ULJM 06172,,,,
"Tom Clancy's EndWar (Europe) (En,Fr,De,Es,It)",ULES-01068/E,,,,
Tom Clancy's EndWar (USA),ULUS-10358,,,,
"Tom Clancy's Ghost Recon - Advanced Warfighter 2 (Europe) (En,Fr,De,Es,It)",ULES-00770,,,,
"Tom Clancy's Ghost Recon - Advanced Warfighter 2 (USA) (En,Fr,De,Es,It)",ULUS-10237, ULUS-10237GH,,,
"Tom Clancy's Ghost Recon - Predator (Europe) (En,Fr,De,Es,It)",ULES-01350,,,,
"Tom Clancy's Ghost Recon - Predator (USA) (En,Fr,Es)",ULUS-10445,,,,
"Tom Clancy's Rainbow Six - Vegas (Europe) (En,Fr,De,Es,It)",ULES-00584,,,,
"Tom Clancy's Rainbow Six - Vegas (USA) (En,Fr,Es)",ULUS 10206,,,,
"Tom Clancy's Splinter Cell - Essentials (Europe) (En,Fr,De,Es,It) (v2.00)",ULES-00281#,,,,
"Tom Clancy's Splinter Cell - Essentials (Europe, Australia) (En,Fr,De,Es,It) (v1.02)",ULES-00281,,,,
Tom Clancy's Splinter Cell - Essentials (USA),ULUS-10070,,,,
Tomoyo After - It's a Wonderful Life - CS Edition (Japan) (v1.03),ULJM 05411,,,,
Tomoyo After - It's a Wonderful Life - CS Edition (Japan) (v2.01),ULJM 05411,,,,
Tony Hawk's Project 8 (Europe),ULES-00625,,,,
"Tony Hawk's Project 8 (Europe) (Fr,De,Es,It)",ULES-00626,,,,
Tony Hawk's Project 8 (USA) (v1.00),ULUS-10197,,,,
Tony Hawk's Project 8 (USA) (v2.03),ULUS-10197, ULUS-10197GH,,,
Tony Hawk's Underground 2 Remix (Europe),ULES-00033,,,,
Tony Hawk's Underground 2 Remix (France),ULES-00034,,,,
Tony Hawk's Underground 2 Remix (Germany),ULES-00035/E,,,,
Tony Hawk's Underground 2 Remix (USA),ULUS-10014,,,,
ToraDora Portable! (Japan),ULJS 00186,,,,
Toriko - Gourmet Survival (Japan),ULJS 00389,,,,
Toriko - Gourmet Survival! 2 (Japan),ULJS 00483,,,,
Toudai Shougi - Mejinsen Dojo (Japan),ULJM 05747,,,,
Toukiden (Japan),ULJM 06290,,,,
Toukiden Kiwami (Japan),ULJM 06376,,,,
Transformers - Die Rache (Germany),ULES-01288,,,,
"Transformers - Revenge of the Fallen (Europe) (En,Fr)",ULES-01286,,,,
"Transformers - Revenge of the Fallen (Europe) (Es,It)",ULES-01287/E,,,,
Transformers - Revenge of the Fallen (Korea),ULKS-46207, ULUS-10433,,,
"Transformers - Revenge of the Fallen (USA) (En,Fr)",ULUS-10433,,,,
Transformers - The Game (Europe),ULES-00823,,,,
"Transformers - The Game (Europe) (De,It)",ULES-00824,,,,
"Transformers - The Game (Europe) (Fr,Es)",ULES-00825,,,,
Transformers - The Game (USA),ULUS 10274, ULUS 10274GH,,,
Traxxpad - Portable Studio (USA),ULUS-10272,,,,
Trick x Logic - Season 1 (Japan),UCJS 10097,,,,
Trick x Logic - Season 2 (Japan),UCJS 10105,,,,
Tsukumonogatari (Japan),ULJM 05755,,,,
"Tube Mania (Europe) (Fr,Nl)",ULES-01168,,,,
Tube Mania (France),ULES-01131,,,,
Twelve - Sengoku Fuushinden (Japan),ULJM 05031,,,,
Twelve - Sengoku Houshinden (Japan) (Beta) (2005-05-19),ULJP-00523,,,,
TwinBee Portable (Japan),ULJM 05221,,,,
Twinkle Crusaders Starlit Brave (Japan),ULJS 00313,,,,
"Twisted Metal - Head-On (Europe) (En,Fr,De,Es,It)",UCES-00018,,,,
Twisted Metal - Head-On (USA),UCUS-98601, UCUS-98601GH,,,
UEFA Champions League 2006-2007 (Europe),ULES-00699,,,,
UEFA Champions League 2006-2007 (France),ULES-00706,,,,
UEFA Champions League 2006-2007 (Germany),ULES-00708,,,,
UEFA Champions League 2006-2007 (Italy),ULES-00707,,,,
UEFA Champions League 2006-2007 (Spain),ULES-00709,,,,
UEFA Champions League 2006-2007 (USA),ULUS-10221,,,,
"UEFA Euro 2008 - Austria-Switzerland (Europe) (En,Fr,De)",ULES-01025,,,,
"UEFA Euro 2008 - Austria-Switzerland (Europe) (Es,It)",ULES-01038,,,,
UEFA Euro 2008 - Austria-Switzerland (USA),ULUS-10337,,,,
"UFC Undisputed 2010 (Europe) (En,Fr,De,Es,It)",ULES-01410,,,,
UFC Undisputed 2010 (USA),ULUS-10508,,,,
Ultimate Block Party (USA),ULUS-10043,,,,
"Ultimate Board Game Collection (Asia) (En,Fr,De,Es,It)",UCAS-40238,,,,
"Ultimate Board Game Collection (Europe) (En,Fr,De,Es,It)",ULES-01017,,,,
Ultimate Board Game Collection (USA),ULUS-10254,,,,
"Ultimate Ghosts'n Goblins (Europe) (En,Fr,De,Es,It)",ULES-00419, ULES-00419/0990919,,,
Ultimate Ghosts'n Goblins (Korea),ULKS 46268,,,,
Ultimate Ghosts'n Goblins (USA),ULUS-10105,,,,
Ultraman All-Star Chronicle (Japan),ULJS 00564,,,,
Umezawa Yukari no Yasashii Igo (Japan),ULJM 05805,,,,
Umihara Kawase Portable (Japan),ULJS 00137,,,,
UnchainBlades EXXiV (Japan),ULJM 06135,,,,
UnchainBlades Rexx (Japan),ULJM 05756,,,,
Undead Knights (Europe),ULES-01390,,,,
Undead Knights (Japan),ULJM 05530, ULJM 06155,,,
Undead Knights (USA),ULUS-10453,,,,
unENDing Bloody Call (Japan),ULJM 06079,,,,
"Untold Legends - Brotherhood of the Blade (Europe) (En,Fr,De,Es,It)",ULES-00046,,,,
Untold Legends - Brotherhood of the Blade (Korea),ULKS 46015,,,,
Untold Legends - Brotherhood of the Blade (USA),ULUS-10003,,,,
"Untold Legends - The Warrior's Code (Europe) (En,Fr,De,Es,It)",ULES-00301,,,,
Untold Legends - The Warrior's Code (Korea),ULKS 46069,,,,
Untold Legends - The Warrior's Code (USA),ULUS-10086,,,,
Updater Test A0304 - Game (w) 1.50 + Updater (0304) 9999-9.99 (Japan),UTST-99332,,,,
Urakata Hakuouki - Akatsuki no Shirabe (Japan),ULJM 06372,,,,
Urakata Hakuouki (Japan),ULJM 06280, ULJM 06281,,,
Uta no Prince-sama - All Star (Japan),ULJM 06185,,,,
Uta no Prince-sama - All Star After Secret (Japan),ULJM 06381,,,,
Uta no Prince-sama - Amazing Aria (Japan),ULJM 05785,,,,
Uta no Prince-sama - Debut (Japan),ULJM 05978,,,,
Uta no Prince-sama - Music (Japan),ULJM 05977,,,,
Uta no Prince-sama - Music 2 (Japan),ULJM 06292,,,,
Uta no Prince-sama - Repeat (Japan),ULJM 05905,,,,
Uta no Prince-sama - Sweet Serenade (Japan),ULJM 05817,,,,
Uta no Prince-sama (Japan),ULJM 05664,,,,
"Utawarerumono Portable (Japan, Asia)",UCAS 40254, ULJM 05457, ULJM 05458,,
"V8 Supercars Australia 2 (Australia) (En,Fr,De,Es,It)",ULES-00042,,,,
"V8 Supercars Australia 3 - Shootout (Australia) (En,Fr,De,Es,It)",ULES-00614,,,,
"Valhalla Knights (Europe) (En,Fr,De,Es,It)",ULES-00657,,,,
Valhalla Knights (Japan),ULJS 00075,,,,
Valhalla Knights (Korea),ULKS 46133,,,,
Valhalla Knights (USA),ULUS-10230,,,,
Valhalla Knights 2 - Battle Stance (Japan),ULJS 00196,,,,
Valhalla Knights 2 (Europe),ULES-01265,,,,
Valhalla Knights 2 (Japan),ULJS 00138,,,,
Valhalla Knights 2 (USA),ULUS 10366,,,,
Valkyria Chronicles II (Europe),ULES-01417,,,,
Valkyria Chronicles II (USA),ULUS-10515,,,,
Valkyrie Profile - Lenneth (Europe),ULES-00724,,,,
Valkyrie Profile - Lenneth (Japan),ULJM 05101, ULJM 05320,,,
Valkyrie Profile - Lenneth (USA),ULUS-10107,,,,
"Vampire Chronicle - The Chaos Tower (Japan) (En,Ja)",ULJM 05005, ULJM 08018,,,
Vantage Master Portable (Japan),ULJM 05332, ULJM 05580,,,
"Venus & Braves - Majo to Megami to Horobi no Yogen (Japan, Asia)",ULAS 42266, ULJS 00308,,,
Viewtiful Joe - Battle Carnival (Japan),ULJM-05080,,,,
"Viewtiful Joe - Red Hot Rumble (Europe) (En,Fr,De,Es,It)",ULES-00256,,,,
Viewtiful Joe - Red Hot Rumble (USA),ULUS-10087,,,,
Viorate no Atelier - Gramnad no Renkinjutsushi 2 - Gunjou no Omoide (Japan),ULJM 05835,,,,
"Virtua Tennis - World Tour (Europe) (En,Fr,De,Es,It)",ULES-00126,,,,
Virtua Tennis - World Tour (Korea),ULKS-46023,,,,
"Virtua Tennis - World Tour (USA) (En,Fr,De,Es,It)",ULUS 10037,,,,
"Virtua Tennis 3 (Europe) (En,Fr,De,Es,It)",ULES-00763,,,,
"Virtua Tennis 3 (USA) (En,Ja,Fr,De,Es,It)",ULUS-10246,,,,
Vitamin R (Japan),ULJS 00592,,,,
Vitamin X - Detective B6 (Japan),ULJS 00470,,,,
Vitamin X - Evolution Plus (Japan),ULJS 00324,,,,
Vitamin X to Z (Japan),ULJS 00346, ULJS 00347,,,
Vitamin Z Revolution (Japan),ULJS 00277,,,,
Vulcanus - Seek & Destroy (Japan),ULJM 05187,,,,
Vulcanus - Seek & Destroy (Korea),UCKS 45006,,,,
Wand of Fortune - Mirai e no Prologue - Portable (Japan),ULJM 05783,,,,
Wand of Fortune 2 - Jikuu ni Shizumu Mokushiroku (Japan),ULJM 05834,,,,
Wand of Fortune II FD - Kimi ni Sasageru Epilogue (Japan),ULJM 06193,,,,
Wand of Fortune Portable (Japan),ULJM 05689,,,,
Wangan Midnight Portable (Japan),ULJM 05264, ULJM 05372,,,
Warhammer - Battle for Atluma (USA),ULUS-10123,,,,
"Warhammer 40,000 - Squad Command (Europe) (En,Fr,De,Es,It)",ULES-00873,,,,
"Warhammer 40,000 - Squad Command (USA) (En,Fr)",ULUS-10313,,,,
Warning - Code de la Route (France),ULES-01103,,,,
"Warriors of the Lost Empire (Europe) (En,Fr,De,Es,It)",ULES-00924,,,,
"Warriors of the Lost Empire (USA) (En,Fr,Es)",ULUS-10309,,,,
Warriors Orochi (Europe),ULES-01054,,,,
Warriors Orochi (France),ULES-01055,,,,
"Warriors Orochi (Germany) (En,De)",ULES-01056,,,,
Warriors Orochi (USA),ULUS-10341,,,,
"Warriors Orochi 2 (Europe) (En,Fr)",ULES-01261,,,,
Warriors Orochi 2 (Germany),ULES-01262,,,,
Warriors Orochi 2 (USA) (Beta) (2009-05-07),ULUS-10423,,,,
"Warriors Orochi 2 (USA) (En,Fr)",ULUS-10423,,,,
"Warriors, The (Europe)",ULES-00483,,,,
"Warriors, The (USA)",ULUS-10213,,,,
Warship Gunner 2 Portable (Japan),ULJM 05553,,,,
Weiss Schwarz Portable - 2 Turn-me (Japan),ULJS 00427,,,,
Weiss Schwarz Portable - Boost Schwarz (Japan),ULJS 00420,,,,
Weiss Schwarz Portable - Boost Weiss (Japan),ULJS 00421,,,,
"What Did I Do to Deserve This, My Lord! 2 (Europe) (En,Fr)",ULES-01418,,,,
"What Did I Do to Deserve This, My Lord! 2 (USA)",ULUS-10494,,,,
White Breath - Perfect Edition (Japan),ULJM 05730,,,,
"White Knight Chronicles - Origins (Europe) (En,Fr,De,Es,It)",UCES-01511,,,,
Who Wants to Be a Millionaire - Party Edition (Europe),ULES-00540,,,,
Wild Arms - Crossfire (Asia),UCAS-40161,,,,
Wild Arms XF (Europe),ULES-01085,,,,
Wild Arms XF (USA),ULUS-10339,,,,
Will o' Wisp Portable (Japan),ULJM 05446, ULJM 05447,,,
"Williams Pinball Classics (Europe) (En,Fr,De,Es)",ULES-01014,,,,
Win-JPT - Ilboneo Chogeub (Korea),ULKS 46033,,,,
Winning Eleven - Pro Evolution Soccer 2007 (USA),ULUS 10169,,,,
Winning Post 6 2006 (Japan),ULJM 05095, ULJM 05312,,,
Winning Post 6 2008 (Japan),ULJM 05341,,,,
Winning Post 7 2009 (Japan),ULJM 05546,,,,
Winning Post 7 2010 (Japan),ULJM 05739,,,,
Winning Post 7 2012 (Japan),ULJM 06038,,,,
"Win-TOEIC Beginners' LC (Korea) (En,Ko)",ULKS 46018,,,,
"Winx Club - Join the Club (Europe) (En,Fr,De,Es,It)",ULES-00611,,,,
Winx Club - Join the Club (USA),ULUS-10212,,,,
"Wipeout Pulse (Asia) (En,Fr,De,Es,It)",UCAS-40179, UCKS-45078,,,
"Wipeout Pulse (Europe) (En,Fr,De,Es,It) (Beta) (v0.02) (2007-05-31)",UCET-00713,,,,
"Wipeout Pulse (Europe) (En,Fr,De,Es,It) (Beta) (v0.07) (2007-08-31)",UCET-00713/9482154,,,,
"Wipeout Pulse (Europe, Australia) (En,Fr,De,Es,It)",UCES-00465, UCES-00465/ANZ, UCES-00465/P,,
"Wipeout Pulse (USA) (En,Fr,De,Es,It)",UCUS-98712,,,,
"Wipeout Pulse (USA) (En,Fr,De,Es,It) (Beta) (2007-11-27)",UCUS-98712,,,,
Wipeout Pure (Europe) (Beta) (2004-11-18),UCED-00017/0.1,,,,
"Wipeout Pure (Europe) (En,Fr,De,Es,It)",UCES-00001,,,,
"Wipeout Pure (Europe) (En,Fr,De,Es,It) (Beta) (2005-02-08)",UCET-00001,,,,
"Wipeout Pure (Japan) (En,Ja)",UCJS-10007,,,,
"Wipeout Pure (Japan) (En,Ja) (Beta) (2004-12-02)",UTST-99100,,,,
Wipeout Pure (Korea),UCKS-45008,,,,
"Wipeout Pure (USA) (En,Fr,Es) (v1.04)",UCUS 98612,,,,
"Wipeout Pure (USA) (En,Fr,Es) (v2.00)",UCUS-98612GH,,,,
World Championship Cards (USA),ULUS-10226,,,,
"World Championship Poker 2 featuring Howard Lederer (Europe) (En,Fr,De,Es,It)",ULES-00635,,,,
World Championship Poker 2 featuring Howard Lederer (USA),ULUS-10060,,,,
"World Championship Poker featuring Howard Lederer - All In (Europe) (En,Fr,De,Es,It)",ULES-00681,,,,
World Championship Poker featuring Howard Lederer - All In (USA),ULUS 10145,,,,
World Neverland - Qukria Kingdom Stories (Japan),ULJS 00578,,,,
World Neverland - The Nalulu Kingdom Stories (Japan),ULJS 00514,,,,
World Neverland 2in1 Portable - Olerud Kingdom & Republic of Pluto (Japan),ULJS 00044,,,,
"World of Pool (Europe) (En,Fr,De,Es,It)",ULES-00821,,,,
"World Poker Tour (Europe) (En,Fr,De)",ULES-00296,,,,
World Poker Tour (USA),ULUS-10079,,,,
World Series of Poker - Tournament of Champions - 2007 Edition (Europe),ULES-00591,,,,
World Series of Poker - Tournament of Champions - 2007 Edition (USA),ULUS-10162,,,,
World Series of Poker (Europe),ULES-00224,,,,
World Series of Poker (USA),ULUS-10047,,,,
World Series of Poker 2008 - Battle for the Bracelets (Europe),ULES-00991,,,,
World Series of Poker 2008 - Battle for the Bracelets (USA),ULUS-10321,,,,
World Snooker Challenge 2005 (Europe),ULES-00021,,,,
World Snooker Challenge 2007 (Europe),ULES-00453,,,,
"World Soccer Winning Eleven - Ubiquitous Evolution 2008 (Japan) (En,Ja)",ULJM 05270,,,,
"World Soccer Winning Eleven 10 - Ubiquitous Evolution (Japan, Asia)",ULAS 42088, ULJM 05132, ULJM 08015, ULKS 46120,
World Soccer Winning Eleven 2009 (Japan),ULJM 05414,,,,
World Soccer Winning Eleven 2010 - Aoki Samurai no Chousen (Japan),ULJM 05648,,,,
"World Soccer Winning Eleven 2010 (Japan, Korea) (En,Ja)",ULJM 05513, ULKS 46228,,,
"World Soccer Winning Eleven 2011 (Asia) (En,Zh,Ko)",ULAS-42256,,,,
World Soccer Winning Eleven 2011 (Japan),ULJM 05771,,,,
"World Soccer Winning Eleven 2012 (Asia) (En,Zh)",ULAS-42289,,,,
World Soccer Winning Eleven 2012 (Japan),ULJM 05922,,,,
World Soccer Winning Eleven 2013 (Japan),ULJM 06161,,,,
World Soccer Winning Eleven 2014 - Aoki Samurai no Chousen (Japan),ULJM 06369,,,,
World Soccer Winning Eleven 2014 (Japan),ULJM 06331,,,,
"World Soccer Winning Eleven 9 - Ubiquitous Evolution (Japan, Asia)",ULAS 42018, ULJM 05033, ULJM 08009,,
World Soccer Winning Eleven 9 - Ubiquitous Evolution (Korea),ULKS 46024,,,,
World Tour Soccer - Winning Eleven 9 (USA),ULUS-10056,,,,
"World Tour Soccer (Europe) (En,Fr,De,Es,It)",UCES-00003#,,,,
"World Tour Soccer (USA) (En,Fr,De,Es)",UCUS-98613,,,,
World Tour Soccer 06 (USA),UCUS-98631,,,,
World Tour Soccer 06 (USA) (Demo),UCUS 98676,,,,
"World Tour Soccer 2 (Europe) (En,Fr,De,Es,It)",UCES-00206,,,,
"World Tour Soccer 2 (Europe) (En,Fr,De,Es,It) (Demo)",UCED-00350,,,,
Worms - Open Warfare (Europe) (Beta) (2006-02-13),ULET-00317/0.01,,,,
"Worms - Open Warfare (Europe) (En,Fr,De,Es,It)",ULES-00268,,,,
Worms - Open Warfare (USA),ULUS-10065,,,,
"Worms - Open Warfare 2 (Europe) (En,Fr,De,Es,It)",ULES-00819,,,,
Worms - Open Warfare 2 (Korea),ULKS 46151,,,,
Worms - Open Warfare 2 (USA),ULUS-10260,,,,
"WRC - FIA World Rally Championship (Europe) (En,Fr,De,Es,It)",UCES-00005, UCES-00005/P,,,
"WRC - FIA World Rally Championship (Europe) (En,Fr,De,Es,It,Pt,No,Fi) (Beta) (2005-04-21)",UCET-00006/0.01,,,,
WRC - FIA World Rally Championship (Japan),ULJM 05114,,,,
WRC - FIA World Rally Championship (USA),ULUS-10093,,,,
WTF - Work Time Fun (USA),ULUS-10172,,,,
WWE All Stars (Asia),ULAS 42273,,,,
"WWE All Stars (Europe) (En,Fr,De,Es,It)",ULES-01510, ULES-01510/E,,,
WWE All Stars (USA),ULUS-10544,,,,
"WWE SmackDown vs. Raw 2006 (Europe) (En,Fr,De,Es,It)",ULES-00227, ULES-00227/P,,,
WWE SmackDown vs. Raw 2006 (Korea),ULKS 46057,,,,
WWE SmackDown vs. Raw 2006 (USA),ULUS-10050,,,,
WWE SmackDown vs. Raw 2007 (Europe),ULES-00631,,,,
WWE SmackDown vs. Raw 2007 (Korea),ULKS 46125,,,,
WWE SmackDown vs. Raw 2007 (USA),ULUS 10199GH,,,,
WWE SmackDown vs. Raw 2008 (Europe),ULES-00931,,,,
"WWE SmackDown vs. Raw 2008 (Europe) (En,Fr,De,Es,It)",ULES-00932,,,,
WWE SmackDown vs. Raw 2008 (USA),ULUS-10281GH,,,,
WWE SmackDown vs. Raw 2009 (Europe),ULES-01165, ULES-01165#,,,
"WWE SmackDown vs. Raw 2009 (Europe) (En,Fr,De,Es,It)",ULES-01166,,,,
WWE SmackDown vs. Raw 2009 (Korea),ULKS 46195,,,,
WWE SmackDown vs. Raw 2009 (USA),ULUS-10384,,,,
WWE SmackDown vs. Raw 2010 (Europe),ULES-01339,,,,
WWE SmackDown vs. Raw 2010 (USA),ULUS-10452,,,,
WWE SmackDown vs. Raw 2011 (Europe),ULES-01472,,,,
WWE SmackDown vs. Raw 2011 (Korea),ULKS 46260,,,,
WWE SmackDown vs. Raw 2011 (USA),ULUS 10543,,,,
WWII - Battle over the Pacific (Europe),ULES-00974,,,,
XI Coliseum (Japan),UCJS 10031,,,,
"Xiaolin Showdown (Europe) (En,Fr,De,Es,It)",ULES-00711,,,,
Xiaolin Showdown (USA),ULUS 10164,,,,
X-Men Legends II - El Ascenso de Apocalipsis (Spain),ULES-00191,,,,
"X-Men Legends II - Rise of Apocalypse (Europe) (En,Fr,It)",ULES-00189,,,,
X-Men Legends II - Rise of Apocalypse (Germany),ULES-00190,,,,
X-Men Legends II - Rise of Apocalypse (USA),ULUS-10045,,,,
"X-Men Origins - Wolverine (Europe) (En,Fr,De,Es,It)",ULES-01226,,,,
"X-Men Origins - Wolverine (USA) (En,Fr)",ULUS 10411,,,,
X-treme Party (Spain),ULES-00393,,,,
"Xyanide - Resurrection (Asia) (En,Fr,De,Es,It)",UCAS-40182,,,,
"Xyanide - Resurrection (Europe) (En,Fr,De,Es,It)",ULES-00634,,,,
Yarudora Portable - Blood the Last Vampire (Japan),UCJS 10025,,,,
Yarudora Portable - Double Cast (Asia),UCAS-40032,,,,
Yarudora Portable - Kisetsu o Dakishimete (Asia),UCAS 40033,,,,
Yarudora Portable - Kisetsu o Dakishimete (Japan),UCJS 10013,,,,
Yarudora Portable - Sampaguita (Asia),UCAS-40034,,,,
Yarudora Portable - Yukiwari no Hana (Japan),UCJS 10015,,,,
Yggdra Union (Japan),ULJM 05299,,,,
Yggdra Union (Japan) (Taikenban),ULJM 91012,,,,
Yggdra Union (USA),ULUS-10368,,,,
Yggdra Union (USA) (Demo),ULUS-80020,,,,
Yoake Mae yori Ruriiro na Portable (Japan),ULJM 05625,,,,
Your Memories Off - Girl's Style (Japan),ULJM 05435,,,,
"Ys - The Ark of Napishtim (Europe) (En,Fr,De,Es,It)",ULES-00267,,,,
Ys - The Ark of Napishtim (USA),ULUS-10051,,,,
Ys - The Oath in Felghana (USA),ULUS-10558,,,,
Ys I & II Chronicles (Japan),ULJM 05474,,,,
Ys I & II Chronicles (USA),ULUS-10547,,,,
Ys Seven (Japan),NW10107630, ULJM 05475,,,
Ys Seven (USA),ULUS-10551,,,,
Ys VI - Napishtim no Hako (Japan),ULJM 05009,,,,
Ys vs. Sora no Kiseki - Alternative Saga (Japan),NW10107740, ULJM 05679,,,
"Yu-Gi-Oh! 5D's - Tag Force 4 (Europe) (En,Fr,De,Es,It)",ULES-01362,,,,
Yu-Gi-Oh! 5D's - Tag Force 4 (Japan),ULJM 05479,,,,
"Yu-Gi-Oh! 5D's - Tag Force 4 (USA) (En,Fr,De,Es,It)",ULUS-10481,,,,
"Yu-Gi-Oh! 5D's - Tag Force 5 (Europe) (En,Fr,De,Es,It)",ULES-01474,,,,
"Yu-Gi-Oh! 5D's - Tag Force 5 (USA) (En,Fr,De,Es,It)",ULUS-10555,,,,
Yu-Gi-Oh! 5D's - Tag Force 6 (Japan),ULJM-05940,,,,
Yu-Gi-Oh! 5D's Tag Force 5 (Japan),ULJM 05734,,,,
